Merk,ModelName,Tipe,Transmisi,Tahun,min_price,avg_price,max_price,count,KodeDaerah,lokasi,kilometer2
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 M MT,MANUAL,2025,85500000,98500000.0,111500000,2,KH,SAMPIT,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,121000000,121000000.0,121000000,4,AB,JOGJA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,110500000,110500000.0,110500000,4,B,PALEMBANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,115000000,115000000.0,115000000,4,BA,PEKANBARU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,112000000,112000000.0,112000000,4,D,BANDUNG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,117000000,117000000.0,117000000,4,DA,PALANGKARAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,104000000,104000000.0,104000000,4,DB,MAKASSAR,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,108000000,108000000.0,108000000,4,F,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,120500000,120500000.0,120500000,4,H,MAKASSAR,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,116000000,116000000.0,116000000,1,H,SEMARANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,112000000,116800000.0,118000000,5,KB,PONTIANAK,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,113000000,113000000.0,113000000,4,KH,BANJARMASIN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,112500000,112500000.0,112500000,1,KH,SAMPIT,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,126000000,126000000.0,126000000,4,KT,SAMARINDA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,103000000,103000000.0,103000000,1,KT,SAMARINDA,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,100000000,100000000.0,100000000,1,KT,Yogyakarta,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,112000000,112000000.0,112000000,1,PA,MAKASSAR,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2023,105000000,105000000.0,105000000,1,Z,JAKARTA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,106000000,112000000.0,118000000,2,B,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,116000000,117000000.0,118000000,2,BA,PADANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,106000000,108500000.0,118500000,5,BA,PEKANBARU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,126500000,126500000.0,126500000,1,BG,PALEMBANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,110000000,110000000.0,110000000,1,BP,BATAM,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,118000000,118000000.0,118000000,1,DD,MAKASAR,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,122000000,122000000.0,122000000,1,DD,MAKASSAR,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,117000000,117000000.0,117000000,1,DW,MAKASAR,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,118500000,118500000.0,118500000,1,DW,MAKASSAR,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,113000000,113000000.0,113000000,1,K,SEMARANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,122000000,122000000.0,122000000,4,KB,PONTIANAK,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,120000000,120000000.0,120000000,8,KB,PONTIANAK,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,122500000,122500000.0,122500000,1,KH,PALANGKARAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,116000000,116000000.0,116000000,1,KH,SAMPIT,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,121000000,121000000.0,121000000,1,KT,BALIKPAPAN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,122500000,122500000.0,122500000,1,KT,BALIKPAPAN,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,120000000,120000000.0,120000000,1,KT,SAMARINDA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,108500000,126500000.0,131000000,5,N,SURABAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,105000000,113000000.0,121000000,2,P,SURABAYA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,111000000,111000000.0,111000000,1,R,JOGJA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,110500000,110500000.0,110500000,4,R,SEMARANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,118000000,118000000.0,118000000,4,T,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,111000000,111000000.0,111000000,1,W,SURABAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2024,122000000,122000000.0,122000000,1,W,SURABAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2025,127500000,127500000.0,127500000,1,BM,PEKANBARU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2025,141500000,141500000.0,141500000,1,BN,PALEMBANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2025,110000000,110000000.0,110000000,1,F,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2025,116500000,116500000.0,116500000,1,L,SURABAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT,AUTOMATIC,2025,120000000,120000000.0,120000000,1,N,SURABAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2023,102000000,102000000.0,102000000,1,BD,JAKARTA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2023,137500000,137500000.0,137500000,4,BK,MEDAN,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2023,111500000,111500000.0,111500000,4,DB,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2023,120000000,123750000.0,127500000,8,KH,PALANGKARAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2023,122500000,122500000.0,122500000,1,KT,BALIKPAPAN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,112000000,116000000.0,120000000,2,B,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,116500000,116500000.0,116500000,1,BG,PALEMBANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,117000000,117000000.0,117000000,4,BH,PALEMBANG,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,127000000,127000000.0,127000000,1,DA,BANJARMASIN,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,117000000,117000000.0,117000000,1,G,TEGAL,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,125000000,125000000.0,125000000,1,KH,SAMPIT,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,125000000,125000000.0,125000000,1,KT,SAMARINDA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X CVT ADS,AUTOMATIC,2024,120000000,120000000.0,120000000,4,P,SURABAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,106000000,106000000.0,106000000,4,AA,JOGJA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,90000000,90000000.0,90000000,4,AB,PONTIANAK,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,106000000,106000000.0,106000000,4,AB,SEMARANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,105000000,105000000.0,105000000,1,AD,JOGJA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,105000000,105000000.0,105000000,4,AD,JOGJA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,107500000,107500000.0,107500000,4,AD,YOGYAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,98000000,98000000.0,98000000,4,B,JAKARTA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,106000000,108000000.0,110000000,8,B,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,101500000,101500000.0,101500000,4,B,JAKARTA,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,92000000,92000000.0,92000000,4,B,LAMPUNG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,99500000,99500000.0,99500000,1,BA,PADANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,91000000,91000000.0,91000000,1,BA,PADANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,108000000,108000000.0,108000000,4,BA,PEKANBARU,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,113500000,113500000.0,113500000,4,BD,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,110500000,110500000.0,110500000,4,BD,PALEMBANG,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,108500000,108500000.0,108500000,4,BG,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,103500000,103500000.0,103500000,1,BG,LAMPUNG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,98500000,100250000.0,102000000,2,BG,PALEMBANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,103000000,103000000.0,103000000,4,BH,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,103000000,104600000.0,105000000,5,BH,JAMBI,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,88000000,88000000.0,88000000,4,BH,LAMPUNG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,101000000,101000000.0,101000000,4,BH,LAMPUNG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,98000000,98000000.0,98000000,1,BH,PADANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,100000000.0,100000000,4,BH,PALEMBANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,100000000.0,100000000,4,BH,PEKANBARU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,100000000.0,100000000,4,BN,PALEMBANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,100000000.0,100000000,4,BN,PALEMBANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,90000000,91500000.0,93000000,2,D,BANDUNG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,112000000,112000000.0,112000000,4,D,BANDUNG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,96500000,96500000.0,96500000,1,D,BANDUNG,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,101000000,101000000.0,101000000,4,D,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,95000000,95000000.0,95000000,4,D,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,102500000,102500000.0,102500000,1,DA,BANJARMASIN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,110000000,116400000.0,118000000,5,DA,BANJARMASIN,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,109500000,109500000.0,109500000,4,DB,MAKASAR,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,110000000,110000000.0,110000000,1,DB,MANADO,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,108500000,108500000.0,108500000,4,DD,MAKASAR,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,109000000,109000000.0,109000000,4,DK,SURABAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,96500000,96500000.0,96500000,1,DT,MAKASSAR,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,101500000,101500000.0,101500000,4,E,CIREBON,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,94500000,94500000.0,94500000,4,F,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,88000000,88000000.0,88000000,1,F,JAKARTA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,89000000,89000000.0,89000000,1,F,JAKARTA,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,96000000,96000000.0,96000000,1,G,TEGAL,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,120000000,120000000.0,120000000,4,H,SEMARANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,86000000,102800000.0,107000000,5,KB,PONTIANAK,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,94500000,103125000.0,113000000,32,KH,BANJARMASIN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,78000000,78000000.0,78000000,4,KH,BANJARMASIN,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,93000000,95500000.0,100000000,12,KH,BANJARMASIN,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,90000000,98645833.33,117500000,24,KH,PALANGKARAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,83000000,95894736.84,107000000,19,KH,PALANGKARAYA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,102750000.0,105500000,8,KH,PALANGKARAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,97000000,100666666.67,108000000,3,KH,SAMPIT,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,54000000,75250000.0,96500000,2,KH,SAMPIT,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,88000000,108800000.0,114000000,5,KT,BALIKPAPAN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,87000000,107428571.43,116000000,7,KT,SAMARINDA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,74000000,74000000.0,74000000,1,KT,SAMARINDA,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,108500000,108500000.0,108500000,4,L,SURABAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,96500000,96500000.0,96500000,1,N,SURABAYA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,110800000.0,113500000,5,N,SURABAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,86000000,86000000.0,86000000,1,PA,MAKASSAR,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,90000000,90000000.0,90000000,1,R,JOGJA,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,93500000,93500000.0,93500000,4,T,BANDUNG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,100000000,100000000.0,100000000,1,T,PALEMBANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2023,95000000,109000000.0,112500000,9,W,SURABAYA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,106000000,106000000.0,106000000,4,AA,SEMARANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,105000000,105000000.0,105000000,1,AB,JOGJA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,111000000,111000000.0,111000000,4,AB,JOGJA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,104000000,104000000.0,104000000,1,AD,SEMARANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,95000000,95000000.0,95000000,1,AE,SEMARANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,85000000,85000000.0,85000000,1,AE,SURABAYA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,103000000,103000000.0,103000000,1,B,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,80000000,90500000.0,98500000,3,B,JAKARTA,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,102000000,105916666.67,113500000,6,B,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,111000000,111000000.0,111000000,1,BA,PADANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,106000000,106000000.0,106000000,1,BA,PADANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,100000000,100000000.0,100000000,1,BA,PADANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,104000000,104000000.0,104000000,4,BA,PEKANBARU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,107000000,107000000.0,107000000,1,BD,BENGKULU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,119500000,119500000.0,119500000,4,BG,JAKARTA,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,108000000,108000000.0,108000000,4,BG,JAMBI,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,108500000,108500000.0,108500000,1,BG,PALEMBANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,106500000,106500000.0,106500000,1,BG,PALEMBANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,104500000,114500000.0,117000000,5,BG,PALEMBANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,106000000,106000000.0,106000000,1,BK,MEDAN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,106500000,106500000.0,106500000,1,BM,PEKANBARU,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,97500000,97500000.0,97500000,1,BN,PALEMBANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,100000000,100000000.0,100000000,1,BN,PALEMBANG,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,115000000,115000000.0,115000000,1,BN,PALEMBANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,102000000,102000000.0,102000000,1,BN,PINANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,105000000,107500000.0,110000000,2,BN,PINANG,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,95500000,96250000.0,97000000,2,D,JAKARTA,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,110000000,110000000.0,110000000,1,DA,BANJARMASIN,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,113000000,114000000.0,115000000,2,DA,BANJARMASIN,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,111000000,111000000.0,111000000,1,DA,BANJARMASIN,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,91000000,91000000.0,91000000,1,DA,SEMARANG,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,111500000,111500000.0,111500000,4,DB,MAKASSAR,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,123000000,124250000.0,125500000,2,DB,MANADO,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,108500000,108500000.0,108500000,1,DB,MANADO,>50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,112500000,112500000.0,112500000,1,DD,MAKASAR,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,110500000,110500000.0,110500000,1,DD,MAKASAR,<10k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,102000000,102000000.0,102000000,1,DD,MAKASSAR,10k-30k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,106000000,106000000.0,106000000,1,DD,MAKASSAR,30k-50k
DAIHATSU,AYLA,ALL NEW ASTRADAIHATSU AYLA 1.0 X MT,MANUAL,2024,116500000,116500000.0,116500000,1,DD,MAKASSAR,<10k
